Datum,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Feiertag,Umsatz_ma_7,Wochentag,Monat,Tag_des_Jahres,Umsatz_Lag_1,Umsatz_Lag_7
2018-05-02,4,75.4233707731506,1.0,14.725,9.0,5.0,0,83.81706343301762,2,5,122,79.2518033997529,61.4083901285691
2018-05-03,4,62.2496029445585,1.0,12.5,14.0,0.0,0,78.93339836569687,3,5,123,75.4233707731506,96.4352584158038
2018-05-04,4,92.6837079237316,0.0,12.1875,10.0,5.0,0,80.63401711886196,4,5,124,62.2496029445585,80.7793766515759
2018-05-05,4,74.5568363291691,0.0,14.75,9.0,5.0,0,83.41682475530921,5,5,125,92.6837079237316,55.0771828740384
2018-05-06,4,117.972407381309,0.0,18.9125,10.0,5.0,0,88.57416693306267,6,5,126,74.5568363291691,81.8710121370348
2018-05-07,4,65.4915225744896,0.0,20.825,11.0,0.0,0,81.08989304659447,0,5,127,117.972407381309,117.881439779767
2018-05-08,4,101.61089470953,0.0,22.3875,14.0,5.0,0,84.2840489479912,1,5,128,65.4915225744896,79.2518033997529
2018-05-09,4,77.170452622622,0.0,23.3,12.0,5.0,0,84.53363206934424,2,5,129,101.61089470953,75.4233707731506
2018-05-10,4,85.5160842400277,5.0,20.525,9.0,95.0,0,87.85741511155413,3,5,130,77.170452622622,62.2496029445585
2018-05-11,4,84.6257280971586,1.0,15.1,8.0,95.0,0,86.70627513632942,4,5,131,85.5160842400277,92.6837079237316
2018-05-12,4,94.1739600656155,5.0,17.3375,10.0,0.0,0,89.5087213843932,5,5,132,84.6257280971586,74.5568363291691
2018-05-13,4,80.0259008484754,2.0,17.25,12.0,10.0,0,84.08779187970268,6,5,133,94.1739600656155,117.972407381309
2018-05-14,4,53.6251718774275,0.0,18.8875,11.0,5.0,0,82.3925989229795,0,5,134,80.0259008484754,65.4915225744896
2018-05-15,4,57.3572122605313,0.0,18.0,9.0,0.0,0,76.07064428740827,1,5,135,53.6251718774275,101.61089470953
2018-05-16,4,37.6694699883667,5.0,20.5625,13.0,21.0,0,70.42764676822895,2,5,136,57.3572122605313,77.170452622622
2018-05-17,4,73.6990571896891,3.0,15.2875,10.0,5.0,0,68.739500046752,3,5,137,37.6694699883667,85.5160842400277
2018-05-18,4,68.1714940213294,7.0,14.75,9.0,0.0,0,66.38889517877641,4,5,138,73.6990571896891,84.6257280971586
2018-05-19,4,77.9819906254498,6.0,14.9125,8.0,0.0,0,64.07575668732416,5,5,139,68.1714940213294,94.1739600656155
2018-05-20,4,65.4187870817839,0.0,18.9,13.0,5.0,0,61.989026149225374,6,5,140,77.9819906254498,80.0259008484754
2018-05-22,4,70.2272839676609,0.0,20.325,13.0,5.0,0,64.36075644783014,1,5,142,65.4187870817839,53.6251718774275
2018-05-23,4,73.4853551775741,0.0,20.1625,10.0,0.0,0,66.66477686455055,2,5,143,70.2272839676609,57.3572122605313
2018-05-24,4,27.433725861826,0.0,20.35,15.0,5.0,0,65.20252770361616,3,5,144,73.4853551775741,37.6694699883667
2018-05-25,4,52.1670176955289,0.0,19.775,16.0,5.0,0,62.12652206159328,4,5,145,27.433725861826,73.6990571896891
2018-05-26,4,85.097600524964,0.0,19.875,11.0,5.0,0,64.54453727639822,5,5,146,52.1670176955289,68.1714940213294
2018-05-27,4,87.1009984834016,7.0,16.425,12.0,20.0,0,65.84725268467704,6,5,147,85.097600524964,77.9819906254498
2018-05-28,4,37.9547198477045,2.0,20.2125,10.0,5.0,0,61.923814508379984,0,5,148,87.1009984834016,65.4187870817839
2018-05-29,4,77.5184361046197,0.0,23.4625,14.0,5.0,0,62.965407670802676,1,5,149,37.9547198477045,70.2272839676609
2018-05-30,4,60.5240997148559,1.0,23.1875,11.0,17.0,0,61.113799747557216,2,5,150,77.5184361046197,73.4853551775741
2018-05-31,4,49.7546528574438,0.0,21.8875,14.0,5.0,0,64.30250360407405,3,5,151,60.5240997148559,27.433725861826
2018-06-01,4,72.5548403923688,0.0,21.375,12.0,5.0,0,67.21504970362261,4,6,152,49.7546528574438,52.1670176955289
2018-06-02,4,62.9124810333617,1.0,22.8875,10.0,5.0,0,64.04574691910798,5,6,153,72.5548403923688,85.097600524964
2018-06-03,4,70.1967187196386,7.0,19.275,9.0,0.0,0,61.63084980999899,6,6,154,62.9124810333617,87.1009984834016
2018-06-04,4,89.2729377064413,5.0,19.25,14.0,20.0,0,68.96202378981853,0,6,155,70.1967187196386,37.9547198477045
2018-06-05,4,90.8643276697758,0.0,19.7,10.0,5.0,0,70.86857972769798,1,6,156,89.2729377064413,77.5184361046197
2018-06-06,4,41.8644272812954,0.0,22.15,14.0,5.0,0,68.20291223718934,2,6,157,90.8643276697758,60.5240997148559
2018-06-07,4,69.3795740364973,0.0,23.6875,10.0,5.0,0,71.00647240562554,3,6,158,41.8644272812954,49.7546528574438
2018-06-08,4,50.7535069920758,0.0,22.7375,9.0,0.0,0,67.8919962055837,4,6,159,69.3795740364973,72.5548403923688
2018-06-09,4,41.8883153042351,6.0,22.1125,7.0,61.0,0,64.8885439585656,5,6,160,50.7535069920758,62.9124810333617
2018-06-10,4,107.377542844818,7.0,19.1,8.0,61.0,0,70.20009026216266,6,6,161,41.8883153042351,70.1967187196386
2018-06-11,4,47.2663246679017,6.0,18.5125,15.0,61.0,0,64.1991455423713,0,6,162,107.377542844818,89.2729377064413
2018-06-12,4,73.6639310973651,8.0,15.3125,12.0,20.0,0,61.74194603202691,1,6,163,47.2663246679017,90.8643276697758
2018-06-13,4,43.9344371578242,7.0,16.4,14.0,61.0,0,62.03766172867388,2,6,164,73.6639310973651,41.8644272812954
2018-06-14,4,48.2218243781613,5.0,20.9,10.0,61.0,0,59.01512606319731,3,6,165,43.9344371578242,69.3795740364973
2018-06-15,4,51.7287558724867,4.0,19.2,7.0,0.0,0,59.154447331827434,4,6,166,48.2218243781613,50.7535069920758
2018-06-16,4,79.9425697031279,5.0,21.325,7.0,95.0,0,64.59076938881212,5,6,167,51.7287558724867,41.8883153042351
2018-06-17,4,105.970913596347,5.0,18.275,12.0,61.0,0,64.38982235331626,6,6,168,79.9425697031279,107.377542844818
2018-06-18,4,52.4623142900464,7.0,17.6375,9.0,61.0,0,65.13210658505122,0,6,169,105.970913596347,47.2663246679017
2018-06-19,4,47.8861290193053,3.0,19.2375,16.0,21.0,0,61.449563431042684,1,6,170,52.4623142900464,73.6639310973651
2018-06-20,4,68.6435116412585,3.0,23.65,13.0,0.0,0,64.97943121439043,2,6,171,47.8861290193053,43.9344371578242
2018-06-21,4,50.3503164926632,7.0,11.5625,15.0,65.0,0,65.28350151646214,3,6,172,68.6435116412585,48.2218243781613
2018-06-22,4,62.6581464475431,5.0,15.575,20.0,61.0,0,66.84484302718447,4,6,173,50.3503164926632,51.7287558724867
2018-06-23,4,49.884049264678,7.0,14.3,18.0,61.0,0,62.550768678834494,5,6,174,62.6581464475431,79.9425697031279
2018-06-24,4,68.6194271147451,6.0,16.2375,10.0,21.0,0,57.21484203860565,6,6,175,49.884049264678,105.970913596347
2018-06-25,4,66.9436917796958,6.0,17.175,13.0,21.0,0,59.2836102514127,0,6,176,68.6194271147451,52.4623142900464
2018-06-26,4,54.5490530559365,3.0,20.075,6.0,21.0,0,60.23545654236001,1,6,177,66.9436917796958,47.8861290193053
2018-06-27,4,52.5737491532418,0.0,22.0125,11.0,5.0,0,57.939776186929066,2,6,178,54.5490530559365,68.6435116412585
2018-06-28,4,62.5161339241154,0.0,22.125,9.0,0.0,0,59.67775010570795,3,6,179,52.5737491532418,50.3503164926632
2018-06-29,4,70.8616229090274,0.0,21.85,15.0,5.0,0,60.849675314491414,4,6,180,62.5161339241154,62.6581464475431
2018-06-30,4,72.286780825535,0.0,21.2375,10.0,5.0,0,64.050065537471,5,6,181,70.8616229090274,49.884049264678
2018-07-01,4,70.8375760573994,0.0,21.0625,12.0,5.0,0,64.36694395785017,6,7,182,72.286780825535,68.6194271147451
2018-07-02,4,52.4171126523355,0.0,22.525,11.0,5.0,0,62.29171836822728,0,7,183,70.8375760573994,66.9436917796958
2018-07-03,4,53.5247684644624,0.0,22.4875,9.0,5.0,0,62.14539199801669,1,7,184,52.4171126523355,54.5490530559365
2018-07-04,4,80.0791978861617,5.0,19.7,9.0,5.0,0,66.07474181700525,2,7,185,53.5247684644624,52.5737491532418
2018-07-05,4,74.4295025189987,7.0,17.5,12.0,20.0,0,67.7766516162743,3,7,186,80.0791978861617,62.5161339241154
2018-07-06,4,70.382242484533,0.0,20.5125,18.0,5.0,0,67.70816869848937,4,7,187,74.4295025189987,70.8616229090274
2018-07-07,4,62.1501168323456,0.0,20.25,19.0,5.0,0,66.26007384231946,5,7,188,70.382242484533,72.286780825535
2018-07-08,4,64.4410669363211,0.0,23.0,10.0,5.0,0,65.34628682502257,6,7,189,62.1501168323456,70.8375760573994
2018-07-09,4,62.8611925638227,6.0,16.75,18.0,0.0,0,66.8382982409493,0,7,190,64.4410669363211,52.4171126523355
2018-07-10,4,42.7230534757185,2.0,18.675,15.0,5.0,0,65.29519609970018,1,7,191,62.8611925638227,53.5247684644624
2018-07-11,4,88.3289090240568,7.0,19.625,12.0,21.0,0,66.47372626225662,2,7,192,42.7230534757185,80.0791978861617
2018-07-12,4,118.081149876388,1.0,26.075,14.0,21.0,0,72.7096758847408,3,7,193,88.3289090240568,74.4295025189987
2018-07-13,4,69.4569519950266,0.0,23.975,13.0,5.0,0,72.57749152909703,4,7,194,118.081149876388,70.382242484533
2018-07-14,4,109.527829403884,7.0,17.7625,12.0,0.0,0,79.34573618217395,5,7,195,69.4569519950266,62.1501168323456
2018-07-15,4,103.222808871659,2.0,23.2,9.0,5.0,0,84.88598503007935,6,7,196,109.527829403884,64.4410669363211
2018-07-16,4,65.5010025493488,0.0,24.25,9.0,5.0,0,85.26310074229738,0,7,197,103.222808871659,62.8611925638227
2018-07-17,4,77.5317706977608,0.0,26.775,10.0,5.0,0,90.23577463116055,1,7,198,65.5010025493488,42.7230534757185
2018-07-18,4,90.6551065634781,3.0,23.866666,13.0,0.0,0,90.56808856536361,2,7,199,77.5317706977608,88.3289090240568
2018-07-19,4,94.2314254667837,2.0,22.575,13.0,0.0,0,87.16098507827728,3,7,200,90.6551065634781,118.081149876388
2018-07-20,4,95.9236728001448,0.0,22.775,9.0,0.0,0,90.94194519329416,4,7,201,94.2314254667837,69.4569519950266
2018-07-21,4,91.5962742377594,0.0,25.0625,10.0,0.0,0,88.38029445527637,5,7,202,95.9236728001448,109.527829403884
2018-07-22,4,82.3718063303726,1.0,25.0375,13.0,5.0,0,85.40157980652116,6,7,203,91.5962742377594,103.222808871659
2018-07-23,4,78.4432557604295,3.0,24.8375,10.0,5.0,0,87.25047312238985,0,7,204,82.3718063303726,65.5010025493488
2018-07-24,4,66.2753183828195,0.0,28.1,10.0,5.0,0,85.64240850596966,1,7,205,78.4432557604295,77.5317706977608
2018-07-25,4,73.4599229902164,1.0,28.425,11.0,61.0,0,83.1859537097894,2,7,206,66.2753183828195,90.6551065634781
2018-07-26,4,70.2365452984104,0.0,28.875,12.0,5.0,0,79.75811368573609,3,7,207,73.4599229902164,94.2314254667837
2018-07-27,4,65.5637342177303,0.0,27.5875,16.0,5.0,0,75.420979602534,4,7,208,70.2365452984104,95.9236728001448
2018-07-28,4,54.04742181413,3.0,28.75,11.0,95.0,0,70.05685782772981,5,7,209,65.5637342177303,91.5962742377594
2018-07-29,4,128.952852247529,0.0,24.55,6.0,95.0,0,76.71129295875214,6,7,210,54.04742181413,82.3718063303726
2018-07-30,4,71.8229772291025,6.0,27.7875,10.0,21.0,0,75.7655388828483,0,7,211,128.952852247529,78.4432557604295
2018-07-31,4,57.1027946933499,5.0,31.2875,11.0,21.0,0,74.4551783557812,1,7,212,71.8229772291025,66.2753183828195
2013-07-01,5,317.475874933038,6.0,17.8375,15.0,20.0,0,109.31460006189857,0,7,182,57.1027946933499,73.4599229902164
2013-07-02,5,383.628681612577,3.0,17.3125,10.0,20.0,0,154.08490524963665,1,7,183,317.475874933038,70.2365452984104
2013-07-03,5,305.523072325318,7.0,21.075,6.0,61.0,0,188.36481069357777,2,7,184,383.628681612577,65.5637342177303
2013-07-04,5,308.408167942149,7.0,18.85,7.0,20.0,0,224.70206014043762,3,7,185,305.523072325318,54.04742181413
2013-07-05,5,355.518770367742,5.0,19.975,12.0,20.0,0,257.06861987189666,4,7,186,308.408167942149,128.952852247529
2013-07-06,5,361.866932797941,0.0,18.9625,8.0,20.0,0,298.50347066744496,5,7,187,355.518770367742,71.8229772291025
2013-07-07,5,370.20960108863,0.0,21.375,9.0,20.0,0,343.2330144381993,6,7,188,361.866932797941,57.1027946933499
2013-07-08,5,285.233382496522,0.0,22.725,10.0,5.0,0,338.62694409012556,0,7,189,370.20960108863,317.475874933038
2013-07-09,5,342.089345776475,0.0,23.275,8.0,5.0,0,332.6927532563967,1,7,190,285.233382496522,383.628681612577
2013-07-10,5,343.353066508123,2.0,19.6875,13.0,5.0,0,338.09703813965456,2,7,191,342.089345776475,305.523072325318
2013-07-11,5,315.911756962233,0.0,21.375,12.0,5.0,0,339.16897942823795,3,7,192,343.353066508123,308.408167942149
2013-07-12,5,362.802489634211,0.0,20.2875,7.0,5.0,0,340.2095107520193,4,7,193,315.911756962233,355.518770367742
2013-07-13,5,359.166188843392,1.0,20.125,12.0,5.0,0,339.8236901870837,5,7,194,362.802489634211,361.866932797941
2013-07-14,5,461.082124524619,5.0,17.6875,15.0,5.0,0,352.8054792493678,6,7,195,359.166188843392,370.20960108863
2013-07-15,5,380.68369651152,6.0,18.7375,12.0,5.0,0,366.44123839436753,0,7,196,461.082124524619,285.233382496522
2013-07-16,5,320.43533597922,1.0,21.1875,10.0,5.0,0,363.3478084233312,1,7,197,380.68369651152,342.089345776475
2013-07-17,5,396.99424714406,5.0,22.5125,8.0,5.0,0,371.01083422846506,2,7,198,320.43533597922,343.353066508123
2013-07-18,5,300.398790118057,1.0,23.25,11.0,5.0,0,368.7946961078684,3,7,199,396.99424714406,315.911756962233
2013-07-19,5,369.400389277533,3.0,22.475,16.0,5.0,0,369.73725319977154,4,7,200,300.398790118057,362.802489634211
2013-07-20,5,346.154004294146,0.0,23.1875,8.0,5.0,0,367.8783696927364,5,7,201,369.400389277533,359.166188843392
2013-07-21,5,287.443788531561,0.0,26.375,8.0,5.0,0,343.0728931222996,6,7,202,346.154004294146,461.082124524619
2013-07-22,5,356.484067206325,0.0,26.1,9.0,5.0,0,339.6158032215574,0,7,203,287.443788531561,380.68369651152
2013-07-23,5,316.29681714496,0.0,24.95,12.0,5.0,0,339.0245862452346,1,7,204,356.484067206325,320.43533597922
2013-07-24,5,327.339400651794,3.0,24.075,11.0,5.0,0,329.07389388919654,2,7,205,316.29681714496,396.99424714406
2013-07-25,5,303.192537586556,2.0,23.0875,9.0,5.0,0,329.4730006704107,3,7,206,327.339400651794,300.398790118057
2013-07-26,5,331.522091778847,3.0,27.2625,6.0,5.0,0,324.06181531345555,4,7,207,303.192537586556,369.400389277533
2013-07-27,5,358.892714466409,1.0,26.1625,10.0,5.0,0,325.8816310523503,5,7,208,331.522091778847,346.154004294146
2013-07-28,5,437.824795495097,4.0,24.8875,13.0,61.0,0,347.36463204714113,6,7,209,358.892714466409,287.443788531561
2013-07-29,5,368.951029057165,1.0,22.7875,10.0,61.0,0,349.1456265972611,0,7,210,437.824795495097,356.484067206325
2013-07-30,5,424.086156965952,5.0,21.075,13.0,21.0,0,364.5441037145457,1,7,211,368.951029057165,316.29681714496
2013-07-31,5,426.985804024935,5.0,20.275,16.0,65.0,0,378.77930419642297,2,7,212,424.086156965952,327.339400651794
2013-08-01,5,322.294307178179,6.0,23.4,7.0,21.0,0,381.50812842379776,3,8,213,426.985804024935,303.192537586556
2013-08-02,5,282.371517214865,0.0,31.4375,7.0,21.0,0,374.4866177718003,4,8,214,322.294307178179,331.522091778847
2013-08-03,5,399.283316370115,4.0,23.3625,11.0,63.0,0,380.25670375804395,5,8,215,282.371517214865,358.892714466409
2013-08-04,5,461.704848992483,3.0,23.05,8.0,63.0,0,383.6681399719563,6,8,216,399.283316370115,437.824795495097
2013-08-05,5,354.247243408463,0.0,25.8,10.0,63.0,0,381.56759916499885,0,8,217,461.704848992483,368.951029057165
2013-08-06,5,441.521507016938,5.0,22.225,13.0,63.0,0,384.0583634579969,1,8,218,354.247243408463,424.086156965952
2013-08-07,5,423.850318191533,4.0,19.2125,8.0,63.0,0,383.61043691036804,2,8,219,441.521507016938,426.985804024935
2013-08-08,5,464.87537153539,7.0,16.975,12.0,20.0,0,403.97916038996954,3,8,220,423.850318191533,322.294307178179
2013-08-09,5,450.085987485785,4.0,20.3375,10.0,21.0,0,427.9383704286724,4,8,221,464.87537153539,282.371517214865
2013-08-10,5,450.993337129113,7.0,19.3625,12.0,61.0,0,435.32551625138643,5,8,222,450.085987485785,399.283316370115
2013-08-11,5,583.491717818235,7.0,16.3875,9.0,61.0,0,452.72364036935096,6,8,223,450.993337129113,461.704848992483
2013-08-12,5,356.026341718574,7.0,16.45,11.0,63.0,0,452.97779727079535,0,8,224,583.491717818235,354.247243408463
2013-08-13,5,344.643463915453,3.0,16.4,16.0,95.0,0,439.13807682772614,1,8,225,356.026341718574,441.521507016938
2013-08-14,5,441.253111778104,4.0,18.2625,18.0,61.0,0,441.62419019723626,2,8,226,344.643463915453,423.850318191533
2013-08-15,5,416.610037755781,3.0,19.8,8.0,61.0,0,434.72914251443495,3,8,227,441.253111778104,464.87537153539
2013-08-16,5,344.468629393561,4.0,23.575,11.0,0.0,0,419.64094850126014,4,8,228,416.610037755781,450.085987485785
2013-08-17,5,519.834929394153,6.0,20.55,7.0,0.0,0,429.47546168198016,5,8,229,344.468629393561,450.993337129113
2013-08-18,5,479.499541699925,7.0,18.5875,10.0,63.0,0,414.6194365222215,6,8,230,519.834929394153,583.491717818235
2013-08-19,5,374.247117082749,5.0,18.4875,8.0,63.0,0,417.2224044313894,0,8,231,479.499541699925,356.026341718574
2013-08-20,5,340.090359959321,7.0,17.775,8.0,61.0,0,416.5719610090849,1,8,232,374.247117082749,344.643463915453
2013-08-21,5,352.695324198643,5.0,20.125,8.0,61.0,0,403.9208484977333,2,8,233,340.090359959321,441.253111778104
2013-08-22,5,343.348933556103,4.0,21.6625,8.0,61.0,0,393.45497646920785,3,8,234,352.695324198643,416.610037755781
2013-08-23,5,375.317567662845,1.0,22.0375,14.0,61.0,0,397.86196765053415,4,8,235,343.348933556103,344.468629393561
2013-08-24,5,536.196771958902,0.0,20.85,16.0,5.0,0,400.1993737312126,5,8,236,375.317567662845,519.834929394153
2013-08-25,5,495.194334936839,0.0,21.3875,16.0,5.0,0,402.4414870507717,6,8,237,536.196771958902,479.499541699925
2013-08-26,5,368.72576849632,0.0,20.125,15.0,5.0,0,401.6527229669961,0,8,238,495.194334936839,374.247117082749
2013-08-27,5,305.77200439049,1.0,21.0875,12.0,5.0,0,396.7501007428774,1,8,239,368.72576849632,340.090359959321
2013-08-28,5,349.390973099531,0.0,21.3,7.0,5.0,0,396.2780505858614,2,8,240,305.77200439049,352.695324198643
2013-08-29,5,396.454612761332,3.0,20.2125,11.0,5.0,0,403.86457618660836,3,8,241,349.390973099531,343.348933556103
2013-08-30,5,343.345686609289,6.0,19.7875,8.0,5.0,0,399.297164607529,4,8,242,396.454612761332,375.317567662845
2013-08-31,5,344.096618940689,5.0,18.35,16.0,21.0,0,371.8542856049271,5,8,243,343.345686609289,536.196771958902
2013-09-01,5,400.375251601544,7.0,15.8625,16.0,61.0,0,358.30870227131356,6,9,244,344.096618940689,495.194334936839
2013-09-02,5,236.082416986532,7.0,16.575,17.0,63.0,0,339.3596520556295,0,9,245,400.375251601544,368.72576849632
2013-09-03,5,270.350123886175,7.0,18.225,11.0,21.0,0,334.2993834121559,1,9,246,236.082416986532,305.77200439049
2013-09-04,5,308.670506473354,7.0,18.125,5.0,21.0,0,328.48217389413065,2,9,247,270.350123886175,349.390973099531
2013-09-05,5,309.022150561535,0.0,21.7,8.0,21.0,0,315.9918221513026,3,9,248,308.670506473354,396.454612761332
2013-09-06,5,307.019415636833,0.0,24.7,9.0,21.0,0,310.8023548695232,4,9,249,309.022150561535,343.345686609289
2013-09-07,5,447.991745678441,6.0,22.7625,7.0,21.0,0,325.6445158320592,5,9,250,307.019415636833,344.096618940689
2013-09-08,5,453.792300083562,7.0,20.1625,8.0,61.0,0,333.27552275806175,6,9,251,447.991745678441,400.375251601544
2013-09-09,5,266.740185481098,8.0,11.575,11.0,63.0,0,337.65520397157115,0,9,252,453.792300083562,236.082416986532
2013-09-10,5,272.085784886284,6.0,13.5875,11.0,65.0,0,337.9031555430153,1,9,253,266.740185481098,270.350123886175
2013-09-11,5,266.283742487977,6.0,13.9,8.0,61.0,0,331.84790354510426,2,9,254,272.085784886284,308.670506473354
2013-09-12,5,291.297115676725,6.0,16.1125,6.0,61.0,0,329.3157557044172,3,9,255,266.283742487977,309.022150561535
2013-09-13,5,306.313400312796,6.0,17.4375,5.0,21.0,0,329.21489637241183,4,9,256,291.297115676725,307.019415636833
2013-09-14,5,383.083373412478,5.0,17.625,10.0,63.0,0,319.9422717629886,5,9,257,306.313400312796,447.991745678441
2013-09-15,5,368.235519264474,7.0,14.8625,10.0,21.0,0,307.71987450311883,6,9,258,383.083373412478,453.792300083562
2013-09-16,5,230.653426038182,3.0,13.1375,13.0,21.0,0,302.56462315413086,0,9,259,368.235519264474,266.740185481098
2013-09-17,5,320.526447004404,5.0,13.1375,10.0,63.0,0,309.4847177424337,1,9,260,230.653426038182,272.085784886284
2013-09-18,5,273.5407716877,4.0,13.05,9.0,63.0,0,310.52143619953694,2,9,261,320.526447004404,266.283742487977
2013-09-19,5,300.262376130314,5.0,14.8375,11.0,63.0,0,311.8021876929069,3,9,262,273.5407716877,291.297115676725
2013-09-20,5,377.403500794794,7.0,13.525,6.0,63.0,0,321.95791633319226,4,9,263,300.262376130314,306.313400312796
2013-09-21,5,320.960054511642,7.0,15.35,9.0,63.0,0,313.0831564902157,5,9,264,377.403500794794,383.083373412478
2013-09-22,5,359.99538027315,6.0,17.1375,14.0,21.0,0,311.90599377716944,6,9,265,320.960054511642,368.235519264474
2013-09-23,5,293.881781699553,7.0,17.3125,14.0,21.0,0,320.9386160145081,0,9,266,359.99538027315,230.653426038182
2013-09-24,5,261.601833826599,8.0,15.7375,10.0,21.0,0,312.5208141319646,1,9,267,293.881781699553,320.526447004404
2013-09-25,5,298.284260355615,6.0,13.5375,7.0,61.0,0,316.055598227381,2,9,268,261.601833826599,273.5407716877
2013-09-26,5,287.793533580575,1.0,12.9875,12.0,61.0,0,314.2743350059897,3,9,269,298.284260355615,300.262376130314
2013-09-27,5,283.206061885802,5.0,13.0125,8.0,21.0,0,300.81755801899084,4,9,270,287.793533580575,377.403500794794
2013-09-28,5,290.84887886944,0.0,13.1,8.0,21.0,0,296.5159614986763,5,9,271,283.206061885802,320.960054511642
2013-09-29,5,304.830463976939,3.0,14.175,12.0,21.0,0,288.6352591706461,6,9,272,290.84887886944,359.99538027315
2013-09-30,5,331.154356903853,1.0,12.825,14.0,21.0,0,293.9599127712604,0,9,273,304.830463976939,293.881781699553
2013-10-01,5,351.590991371398,0.0,12.9125,13.0,5.0,0,306.8155067062317,1,10,274,331.154356903853,261.601833826599
2013-10-02,5,322.880300414914,1.0,12.7,10.0,5.0,0,310.329226714703,2,10,275,351.590991371398,298.284260355615
2013-10-03,5,440.898116086485,0.0,11.7625,12.0,5.0,0,332.201309929833,3,10,276,322.880300414914,287.793533580575
2013-10-04,5,280.756383513395,5.0,11.2,8.0,63.0,0,331.85135587663206,4,10,277,440.898116086485,283.206061885802
2013-10-05,5,326.993164913838,7.0,15.575,8.0,20.0,0,337.01482531154596,5,10,278,280.756383513395,290.84887886944
2013-10-06,5,340.701203063945,7.0,15.25,6.0,20.0,0,342.13921660968975,6,10,279,326.993164913838,304.830463976939
2013-10-07,5,318.481660598268,1.0,16.275,7.0,20.0,0,340.3288314231776,0,10,280,340.701203063945,331.154356903853
2013-10-08,5,245.656923063522,6.0,15.1125,8.0,61.0,0,325.195393093481,1,10,281,318.481660598268,351.590991371398
2013-10-09,5,260.831242292014,7.0,14.3125,10.0,21.0,0,316.33124193306674,2,10,282,245.656923063522,322.880300414914
2013-10-10,5,266.156733546376,5.0,10.975,6.0,21.0,0,291.3681872844797,3,10,283,260.831242292014,440.898116086485
2013-10-11,5,229.072309397699,7.0,13.8625,20.0,10.0,0,283.9847481250946,4,10,284,266.156733546376,280.756383513395
2013-10-12,5,273.221595297806,8.0,13.025,21.0,63.0,0,276.3030953228043,5,10,285,229.072309397699,326.993164913838
2013-10-13,5,248.357762950889,5.0,10.8625,5.0,63.0,0,263.1111753066534,6,10,286,273.221595297806,340.701203063945
2013-10-14,5,270.419718876308,2.0,12.525,6.0,63.0,0,256.24518363208773,0,10,287,248.357762950889,318.481660598268
2013-10-15,5,219.941750803178,7.0,10.6625,4.0,63.0,0,252.5715875948957,1,10,288,270.419718876308,245.656923063522
2013-10-16,5,288.91825808676,8.0,12.275,7.0,63.0,0,256.5840184227166,2,10,289,219.941750803178,260.831242292014
2013-10-17,5,244.428871611246,7.0,12.0,15.0,65.0,0,253.48003814626944,3,10,290,288.91825808676,266.156733546376
2013-10-18,5,295.076856315502,1.0,9.075,9.0,65.0,0,262.90925913452696,4,10,291,244.428871611246,229.072309397699
2013-10-19,5,281.559213676245,7.0,9.45,9.0,65.0,0,264.100347474304,5,10,292,295.076856315502,273.221595297806
2013-10-20,5,229.516910132085,7.0,15.1875,8.0,21.0,0,261.4087970716177,6,10,293,281.559213676245,248.357762950889
2013-10-21,5,187.562777604076,7.0,14.2625,8.0,61.0,0,249.57209117558457,0,10,294,229.516910132085,270.419718876308
2013-10-22,5,255.793613767243,2.0,17.6375,7.0,61.0,0,254.69378588473674,1,10,295,187.562777604076,219.941750803178
2013-10-23,5,271.192325022255,6.0,17.675,9.0,61.0,0,252.16150973266457,2,10,296,255.793613767243,288.91825808676
2013-10-24,5,246.175469323983,5.0,12.6875,12.0,61.0,0,252.41102369162698,3,10,297,271.192325022255,244.428871611246
2013-10-25,5,262.479741759397,7.0,11.8875,7.0,61.0,0,247.75429304075485,4,10,298,246.175469323983,295.076856315502
2013-10-26,5,260.812943526863,5.0,16.775,10.0,21.0,0,244.79054016227172,5,10,299,262.479741759397,281.559213676245
2013-10-27,5,292.452459619799,6.0,14.9875,16.0,65.0,0,253.78133294623083,6,10,300,260.812943526863,229.516910132085
2013-10-28,5,196.841869220639,7.0,14.3625,29.0,63.0,0,255.1069174628827,0,10,301,292.452459619799,187.562777604076
2013-10-29,5,194.050358871373,7.0,10.775,17.0,63.0,0,246.28645247775844,1,10,302,196.841869220639,255.793613767243
2013-10-30,5,295.266893345374,6.0,10.4375,10.0,61.0,0,249.72567652391828,2,10,303,194.050358871373,271.192325022255
2013-10-31,5,242.152859667865,5.0,11.1625,13.0,21.0,0,249.1510180016157,3,10,304,295.266893345374,246.175469323983
2013-11-01,5,273.370278323609,8.0,10.625,9.0,63.0,0,250.7068089393603,4,11,305,242.152859667865,262.479741759397
2013-11-02,5,225.660926756768,8.0,8.8875,3.0,63.0,0,245.68509225791811,5,11,306,273.370278323609,260.812943526863
2013-11-03,5,250.834570281876,6.0,10.7,15.0,21.0,0,239.7396794953577,6,11,307,225.660926756768,292.452459619799
2013-11-04,5,243.480688862574,7.0,6.8375,7.0,63.0,0,246.4023680156341,0,11,308,250.834570281876,196.841869220639
2013-11-05,5,189.316339883043,4.0,8.9,12.0,61.0,0,245.72607958872985,1,11,309,243.480688862574,194.050358871373
